id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
80734115,Региональный менеджер,https://hh.ru/applicant/vacancy_response?vacancyId=80734115,full,Полная занятость,97000,,Высшее образование. Опыт работы в продажах компаний рынка FMCG от 2-х лет- обязательно. Знание ключевых «игроков» на территории (ритейл...,Развитие дистрибьюции на территории Приморского края. Управление продажами по каналам сбыта на подотчётной территории (планирование и выполнение плана продаж). ,between1And3,От 1 года до 3 лет,18109,Аванта,,,,
81713417,Менеджер по продаже зарплатных проектов,https://hh.ru/applicant/vacancy_response?vacancyId=81713417,full,Полная занятость,92400,,"Специалист со средним профессиональным, неполным высшим или высшим образованием. Имеешь опыт работы в продажах или обслуживании от 1 года. ",Подготавливать и проводить презентации по зарплатным проектам для организаций с целью привлечения и удержания на зарплатный проект. Проводить переговоры с...,between1And3,От 1 года до 3 лет,3529,СБЕР,,,,
82214129,Бригадир бригады плотников-бетонщиков,https://hh.ru/applicant/vacancy_response?vacancyId=82214129,full,Полная занятость,,,"Опыт работы в строительстве монолитных железобетонных конструкций - 5 лет. Знание технологии армирования, опалубливания, бетонирования конструкций, фундаментов, стен, перекрытий, колонн, подпорных...",Осуществление непосредственного руководства бригадой плотников-бетонщиков.,between3And6,От 3 до 6 лет,9978070,СК-Купрум,48.501074,135.105667,,
82214113,Мастер по ремонту оборудования котельных и пылеприготовительных цехов,https://hh.ru/applicant/vacancy_response?vacancyId=82214113,full,Полная занятость,100000,150000,"Высшее техническое образование и стаж работы, связанной с производством работ на электростанциях не менее 1 года. Среднетехническое образование и стаж...",Осуществление технического руководства бригадой при проведении ремонта оборудования. Осуществление контроля за соблюдением технологии ремонта оборудования. Обеспечивать при проведении ремонтных работ...,between1And3,От 1 года до 3 лет,876195,Сибирская генерирующая Компания,,,,
82214105,Дипломированный переводчик с китайского языка,https://hh.ru/applicant/vacancy_response?vacancyId=82214105,full,Полная занятость,60000,120000,"Высшее образование по специальности китайский язык (наличие диплома переводчика ОБЯЗАТЕЛЬНО), свободное владение языком. Грамотная речь. Умение осуществлять письменный и устный...","Перевод медицинских анализов. Сопровождение китайских граждан в клинике (сфера репрудоктологии). Встреча/проводы китайских граждан в аэропорту, бронирование жилья. ",between1And3,От 1 года до 3 лет,2958744,TaoTao Consulting Co. LTD,43.127628346210905,131.89226699999986,,
76320899,Менеджер по проектам (KOMEA),https://hh.ru/applicant/vacancy_response?vacancyId=76320899,full,Полная занятость,,,"Свободное владение русским и английским языками, с отличными устными и письменными. Коммуникативными навыками. - Образование: высшее (направление - судостроение). - Высокая компьютерная грамотность...","Выполнение заказов на новое судостроение и модернизацию верфей. - Поиск заказчиков (клиентов) судового оборудования. - Выполнение заказов, поиск заказчиков: Для судового оборудования...",moreThan6,Более 6 лет,23777,Торговый Отдел Посольства Республики Корея,,,,
74317599,Медицинский представитель / Ветеринарный врач-консультант,https://hh.ru/applicant/vacancy_response?vacancyId=74317599,full,Полная занятость,,85000,"Желание развиваться профессионально и карьерно. Желание достойно зарабатывать. Работоспособность и целеустремлённость. Коммуникабельность, позитивность. Готовность к командировкам до 30 % рабочего времени. ","Посещение ветеринарных клиник, зоомагазинов и ветеринарных аптек. Консультирование по лекарственным препаратам, производимым компанией в ветеринарных клиниках, ветеринарных аптеках и зоомагазинах. ",noExperience,Нет опыта,537228,Апиценна,,,,
78273276,Работник ночной смены предприятия «Вкусно - и точка»,https://hh.ru/applicant/vacancy_response?vacancyId=78273276,full,Полная занятость,,,"Наличие документов, необходимых для трудоустройства по ТК РФ. Возраст от 18 лет. Опыт не требуется.","Готовить предприятие к ежедневному открытию для визитов наших гостей, поддерживая чистоту и порядок в помещениях. Проводить профилактику кухонного оборудования и...",noExperience,Нет опыта,2624085,Вкусно — и точка,,,,
81716871,Работник предприятия «Вкусно – и точка»,https://hh.ru/applicant/vacancy_response?vacancyId=81716871,full,Полная занятость,,,Более 30 лет опыта работы по международным стандартам качества в индустрии гостеприимства на рынке России.,принимать гостей и дарить им то самое отличное обслуживание. - поддерживать помещения в чистом и красивом виде.,noExperience,Нет опыта,2624085,Вкусно — и точка,,,,
82213776,Менеджер по снабжению,https://hh.ru/applicant/vacancy_response?vacancyId=82213776,full,Полная занятость,,,"Опыт работы специалистом по снабжению/закупкам в крупных компаниях. Владение методиками поиска товаров, сравнительного анализа полученных предложений. Уверенный пользователь MS...","Функционал: Закупка ТМЦ по плановым и текущим заявкам по закрепленным товарным группам. Заключение договоров поставки. Анализ рынка поставщиков, расширение базы...",between1And3,От 1 года до 3 лет,1470975,Русская Рыбопромышленная Компания,43.115128,131.911742,,
