id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
81992943,Машинист бульдозера SD 32,https://hh.ru/applicant/vacancy_response?vacancyId=81992943,full,Полная занятость,130000,155000,Опыт работы на УОГР. Знание тех. обслуживание (ЕТО и ТО). Бережная эксплуатация.,Планировка отвалообразования. Рыхление. Планировка дорожного полотна.,between3And6,От 3 до 6 лет,6051445,Альфа-Кар ТРАК,,,,
81944856,Агент транспортного обслуживания II категории,https://hh.ru/applicant/vacancy_response?vacancyId=81944856,full,Полная занятость,52000,62000,"Развитые коммуникативные навыки, опыт ведения переговоров, опыт поиска и анализа информации в открытых источниках.","Информирование клиентов о правилах и условиях перевозки груза. Помощь клиентам в выборе удобного тарифа грузоперевозки. Прием заявок на перевозку, организация...",noExperience,Нет опыта,23427,Российские железные дороги,43.148195,133.140844,,
81941475,Оператор позднего взыскания (удалённо),https://hh.ru/applicant/vacancy_response?vacancyId=81941475,full,Полная занятость,45000,,Повышенный уровень стрессоустойчивости. Умение вести диалог в рамках деловых переговоров: не реагировать на негатив со стороны клиентов и не воспринимать...,Совершать исходящие звонки и принимать входящие. Работать с кредитными делами с просроченной задолженностью более 6 месяцев. Вести переговоры с должниками...,noExperience,Нет опыта,78638,Тинькофф,,,,
81940877,Кухонный работник,https://hh.ru/applicant/vacancy_response?vacancyId=81940877,full,Полная занятость,78000,78000,"Опыт работы, профессионализм, ответственность, не конфликтность, выносливость. Медицинская комиссия (северная) действующая.","Мойка посуды, уборка помещений. Поддержание чистоты. Чистка, резка овощей.",between1And3,От 1 года до 3 лет,6004888,КЛЕВЕР,45.102947,38.978295,,
76944522,Инженер,https://hh.ru/applicant/vacancy_response?vacancyId=76944522,full,Полная занятость,25000,38000,"Опыт работы в схожей сфере будет являться преимуществом. Готовы рассмотреть кандидата без опыта, есть обучение. Знание ПК на уровне уверенного...",Работа с оборудование автоматических телефонных станций. Проведение планово-предупредительных работ. Ведение рабочей документации. Обслуживание удаленных автоматических телефонных станций.,noExperience,Нет опыта,2748,Ростелеком,43.114305,133.11518,,
73430240,Управляющий ювелирным салоном,https://hh.ru/applicant/vacancy_response?vacancyId=73430240,full,Полная занятость,50000,,любовь к процессу продаж и желание развиваться в этой сфере. - ориентация на результат. - активная жизненная позиция. - грамотная речь. - знание ПК.,организация работы магазина. - обеспечение выполнения плана продаж. - управление торговым персоналом (2-3 человека). - обучение новых сотрудников. - продажа ювелирных изделий . - ,between3And6,От 3 до 6 лет,1590260,Золотая мозаика,,,,
81879683,Инженер строительного контроля,https://hh.ru/applicant/vacancy_response?vacancyId=81879683,full,Полная занятость,120000,,"Высшее профессиональное образование по специальности «Строительство», «Промышленное и гражданское строительство». Опыт работ в строительных компаниях не менее 3 лет. ",Осуществляет от лица подрядчика строительный контроль за выполнением строительно-монтажных работ и приемку законченных объектов. Контролирует ход выполнения планов капитального...,between3And6,От 3 до 6 лет,2743791,СиАрСиСи Рус,,,,
81871749,"Продавец-консультант, г. Партизанск",https://hh.ru/applicant/vacancy_response?vacancyId=81871749,full,Полная занятость,30000,,"Иметь опыт работы продавцом, кассиром, консультантом или оператором кол-центра. Если опыта нет, научим. Интересоваться гаджетами и технологиями, чтобы быстро...","Продавать смартфоны и аксессуары, помогать клиентам выбирать товары. Подключать услуги компании и консультировать абонентов.",noExperience,Нет опыта,3127,МегаФон,43.115101,133.116159,,
81827378,Оператор call-центра (удаленно),https://hh.ru/applicant/vacancy_response?vacancyId=81827378,full,Полная занятость,,,Ты грамотно говоришь и у тебя хорошая дикция. Ты умеешь объяснять сложное простым и понятным языком. У тебя есть опыт...,"Принимать входящие звонки от клиентов нашего банка. Не просто отвечать на вопросы клиентов, а искать и предлагать решения любой проблемы. ",noExperience,Нет опыта,4023,Райффайзен Банк,,,,
81819600,Инженер ПТО,https://hh.ru/applicant/vacancy_response?vacancyId=81819600,full,Полная занятость,80000,100000,"Владение компьютером (Word,Exсel,AutoCAD). Опыт ведения исполнительной документации. Знание ГОСТов, СНиПов. Отличные коммуникативные навыки.",Подготовка и оформление документации для оплаты выполняемых строительно-монтажных работ. Сопровождение строительно-монтажных работ на участке (монолитные работы): подготовка документов...,between1And3,От 1 года до 3 лет,2398797,Усть-СреднеканГЭСстрой,,,,
79900519,Продавец (п Лозовый),https://hh.ru/applicant/vacancy_response?vacancyId=79900519,full,Полная занятость,28000,,Отличные коммуникативные навыки. Желание работать и развиваться в данной сферe.,"Консультирование покупателей. Выкладка продукции, оформление торгового зала рекламными материалами. Поддержание чистоты в торговом зале. Участие в инвентаризациях, приемке товара, расстановка...",noExperience,Нет опыта,5676487,Винлаб,43.064156,133.12233,,
81435811,Продавец-консультант,https://hh.ru/applicant/vacancy_response?vacancyId=81435811,full,Полная занятость,40000,100000,,Консультировать покупателей и оформлять продажи. Проверять и выдавать товар клиентам. Заполнять сопутствующие документы. Контролировать качественное и количественное наполнение витрин в...,noExperience,Нет опыта,1025275,Сеть магазинов цифровой и бытовой техники DNS,43.116464,133.118746,,
78319953,Водитель-экспедитор грузового автотранспорта категории E,https://hh.ru/applicant/vacancy_response?vacancyId=78319953,full,Полная занятость,100000,220000,Водительское удостоверение Е. - Бережное отношение к технике.,Перевозка контейнеров Приморский край.,between1And3,От 1 года до 3 лет,2493014,Транзит,43.392739,132.192484,,
77856171,Водитель автомобиля 4 разряд,https://hh.ru/applicant/vacancy_response?vacancyId=77856171,full,Полная занятость,42000,42500,Среднее общее образование. Водитель должен иметь российское национальное водительское. Удостоверение соответствующей категории. Категория прав В-С.,"Производит заправку автомобиля топливом, смазочными материалами и охлаждающей жидкостью. Контролирует техническое состояние и принимает автомобиль перед выездом на линию, сдает...",noExperience,Нет опыта,1126280,ДРСК Приморские электрические сети,43.058932,133.18302,,
81494846,Машинист бульдозера,https://hh.ru/applicant/vacancy_response?vacancyId=81494846,full,Полная занятость,165000,,"Опыт работы машинистом бульдозера на ОГР (вскрыша, карьеры). Работа на импортных бульдозерах больше 50 тонн. Наличие удостоверения тракториста-машиниста соответствующей...",Обслуживание и мелкий ремонт техники.,between1And3,От 1 года до 3 лет,2898779,ДЭТРА,,,,
80334177,Электрослесарь по ремонту электрооборудования электростанций 3-6 разряд,https://hh.ru/applicant/vacancy_response?vacancyId=80334177,full,Полная занятость,45000,70000,Специальное образование. Опыт работы.,Ремонт эл.оборудования. Ремонт эл.освещения.,between1And3,От 1 года до 3 лет,8960567,Хабаровская ремонтно-монтажная компания,,,,
