id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
81991889,"Старший продавец (г. Арсеньев, ул. Октябрьская, 12)",https://hh.ru/applicant/vacancy_response?vacancyId=81991889,full,Полная занятость,33000,45000,"Знание кассовой дисциплины и ПК. Опыт работы в розничной торговле в качестве старшего продавца, администратора магазина. Организаторские способности. ","Организовывать эффективную работу магазина и качественное обслуживание покупателей. Контролировать работу персонала, кассовую дисциплину. Заказывать, принимать товар. Проводить переоценки, вести документооборот...",between1And3,От 1 года до 3 лет,5676487,Винлаб,44.162672,133.256224,,
81991697,"Старший продавец/Администратор (г. Арсеньев, ул. Горького 1)",https://hh.ru/applicant/vacancy_response?vacancyId=81991697,full,Полная занятость,33000,45000,"Знание кассовой дисциплины и ПК. Опыт работы в розничной торговле в качестве старшего продавца, администратора магазина. Организаторские способности. ","Организовывать эффективную работу магазина и качественное обслуживание покупателей. Контролировать работу персонала, кассовую дисциплину. Заказывать, принимать товар. Проводить переоценки, вести документооборот...",between1And3,От 1 года до 3 лет,5676487,Винлаб,44.166041,133.268261,,
81991625,"Старший продавец (г. Арсеньев, ул. Ломоносова 31)",https://hh.ru/applicant/vacancy_response?vacancyId=81991625,full,Полная занятость,33000,45000,"Знание кассовой дисциплины и ПК. Опыт работы в розничной торговле в качестве старшего продавца, администратора магазина. Организаторские способности. ","Организовывать эффективную работу магазина и качественное обслуживание покупателей. Контролировать работу персонала, кассовую дисциплину. Заказывать, принимать товар. Проводить переоценки, вести документооборот...",between1And3,От 1 года до 3 лет,5676487,Винлаб,44.16046,133.275682,,
80623098,"Продавец-консультант (г. Арсеньев, ул. Жуковского 39)",https://hh.ru/applicant/vacancy_response?vacancyId=80623098,full,Полная занятость,30000,40000,"Желание развиваться в продажах и виноторговле. Проактивность, целеустремленность, коммуникабельность, исполнительность. Индивидуальный подход к каждому покупателю.",Консультировать покупателей. Работать с кассой. Соблюдать стандарты мерчендайзинга. Выполнять плановые показатели. Участвовать в приемке товара. Поддерживать чистоту в торговом зале...,noExperience,Нет опыта,5676487,Винлаб,44.155791,133.270417,,
80576588,Менеджер по работе с Клиентами,https://hh.ru/applicant/vacancy_response?vacancyId=80576588,full,Полная занятость,50000,,,"Консультировать Клиентов, которые пришли в офис на встречу. Поиском Клиентов заниматься не надо, за назначение встреч в офис отвечает другой...",noExperience,Нет опыта,827187,BY business group,44.166998,133.261264,,
81928932,Клиентский менеджер розничного бизнеса,https://hh.ru/applicant/vacancy_response?vacancyId=81928932,full,Полная занятость,,,Знание технологий продаж. Желателен опыт активных продаж. Образование среднее профессиональное/высшее.,"Продажа финансовых продуктов клиентам Банка. Операционное обслуживание физических лиц. Сопровождение клиентов по банковским продуктам. Продажа потребительских кредитов, кредитных и дебетовых...",noExperience,Нет опыта,4181,Банк ВТБ (ПАО),,,,
80542985,Официант в Tigre de Cristal,https://hh.ru/applicant/vacancy_response?vacancyId=80542985,full,Полная занятость,50000,75000,"Любишь общаться и дарить позитивные эмоции? Тогда тебе к нам! Отсутствие опыта –не преграда, мы с удовольствием поделимся знаниями и...",Помогать гостям с выбором блюд и напитков.,noExperience,Нет опыта,1472591,Развлекательный комплекс Tigre de Cristal,,,,
80072517,Почтальон,https://hh.ru/applicant/vacancy_response?vacancyId=80072517,full,Полная занятость,21000,25000,"Готовность к пешеходному передвижению по городу или населенному пункту. Готовность к работе с денежными средствами. Будет плюсом, если у вас...","Доставлять и вручать адресатам почтовые отправления, печатные издания, рекламные материалы и письменную корреспонденцию. Доставлять и вручать пенсии и пособия. ",noExperience,Нет опыта,4352,Почта России,44.178746,133.273022,,
81927318,"Старший электромеханик, г. Арсеньев",https://hh.ru/applicant/vacancy_response?vacancyId=81927318,full,Полная занятость,33000,37000,"Высшее образование (техническое), возможно средне-специальное (телевидение и радиовещание, IT.). Опыт работы по обслуживанию электроустановок.","организация работы по профилактическим и аварийным работам сетей электропитания, радиотелевизионного оборудования. - контроль выполнения ПТЭСВТ, ПОТ, ППБ, работы технологического оборудования. -",between1And3,От 1 года до 3 лет,36575,"Российская телевизионная и радиовещательная сеть, ФГУП",44.1678,133.290126,,
81918082,"Оператор электронных заявок / Сортировщик писем (в чатах, на дому)",https://hh.ru/applicant/vacancy_response?vacancyId=81918082,full,Полная занятость,35000,70000,ПК или Ноутбук с Интернетом; ОПЫТ РАБОТЫ НЕ ТРЕБУЕТСЯ! Усидчивость и настрой на монотонную работу.,"Помочь с записью и редактированием содержимого электронных писем. Копирайтинг, ввод данных без общения с клиентами. Ваша работа будет индивидуальной и...",noExperience,Нет опыта,9395611,LiteJob,,,,
